checkin_info.9-0,checkin_info.9-1,checkin_info.9-2,checkin_info.9-3,checkin_info.9-4,checkin_info.9-5,checkin_info.9-6,checkin_info.20-2,checkin_info.20-3,checkin_info.20-0,checkin_info.20-1,checkin_info.20-6,checkin_info.20-4,checkin_info.20-5,checkin_info.5-4,business_id,checkin_info.12-1,checkin_info.12-0,checkin_info.12-3,checkin_info.12-2,checkin_info.12-5,checkin_info.12-4,checkin_info.12-6,checkin_info.15-6,checkin_info.15-4,checkin_info.15-5,checkin_info.15-2,checkin_info.15-3,checkin_info.15-0,checkin_info.15-1,checkin_info.17-1,checkin_info.22-4,checkin_info.22-5,checkin_info.22-6,checkin_info.22-0,checkin_info.22-1,checkin_info.22-2,checkin_info.22-3,checkin_info.11-2,checkin_info.11-3,checkin_info.11-0,checkin_info.11-1,checkin_info.11-6,checkin_info.11-4,checkin_info.11-5,checkin_info.16-5,checkin_info.16-4,checkin_info.16-6,checkin_info.16-1,checkin_info.16-0,checkin_info.16-3,checkin_info.16-2,checkin_info.1-0,checkin_info.1-1,checkin_info.1-2,checkin_info.1-3,checkin_info.1-4,checkin_info.1-5,checkin_info.1-6,checkin_info.7-3,checkin_info.7-0,checkin_info.7-1,checkin_info.4-1,checkin_info.4-0,checkin_info.4-3,checkin_info.4-2,checkin_info.4-5,checkin_info.4-4,checkin_info.2-5,checkin_info.2-4,checkin_info.3-3,checkin_info.7-4,checkin_info.7-5,checkin_info.19-2,checkin_info.19-3,checkin_info.19-0,checkin_info.19-1,checkin_info.19-6,checkin_info.19-4,checkin_info.19-5,checkin_info.2-3,checkin_info.2-2,checkin_info.2-1,checkin_info.7-2,checkin_info.5-5,checkin_info.5-6,checkin_info.2-0,checkin_info.7-6,checkin_info.5-1,checkin_info.5-2,checkin_info.5-3,checkin_info.3-2,checkin_info.2-6,checkin_info.21-6,checkin_info.21-5,checkin_info.21-4,checkin_info.21-3,checkin_info.21-2,checkin_info.21-1,checkin_info.21-0,checkin_info.8-5,checkin_info.8-4,checkin_info.8-6,type,checkin_info.8-0,checkin_info.8-3,checkin_info.8-2,checkin_info.5-0,checkin_info.17-0,checkin_info.8-1,checkin_info.17-2,checkin_info.17-3,checkin_info.17-4,checkin_info.17-5,checkin_info.17-6,checkin_info.14-3,checkin_info.14-2,checkin_info.14-1,checkin_info.14-0,checkin_info.14-6,checkin_info.14-5,checkin_info.14-4,checkin_info.4-6,checkin_info.13-4,checkin_info.13-5,checkin_info.13-6,checkin_info.13-0,checkin_info.13-1,checkin_info.13-2,checkin_info.13-3,checkin_info.10-6,checkin_info.10-5,checkin_info.10-4,checkin_info.10-3,checkin_info.10-2,checkin_info.10-1,checkin_info.10-0,checkin_info.3-5,checkin_info.23-1,checkin_info.23-0,checkin_info.23-3,checkin_info.23-2,checkin_info.23-5,checkin_info.23-4,checkin_info.23-6,checkin_info.6-5,checkin_info.3-0,checkin_info.0-5,checkin_info.0-4,checkin_info.0-6,checkin_info.0-1,checkin_info.0-0,checkin_info.0-3,checkin_info.0-2,checkin_info.3-6,checkin_info.6-6,checkin_info.3-4,checkin_info.6-4,checkin_info.6-3,checkin_info.6-2,checkin_info.6-1,checkin_info.6-0,checkin_info.3-1,checkin_info.18-6,checkin_info.18-5,checkin_info.18-4,checkin_info.18-3,checkin_info.18-2,checkin_info.18-1,checkin_info.18-0
,,,,,,,,,,,,,,,6MWPjqhSonAwE5A2uIcEPg,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,2,1,,,1,1,,,,1,1,,,,,,1,,,,,,,,,,1,,2,,,1,1,2,2,2,3,,,,,,,,,,,,checkin,,,1,2,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,1,,1,,3,,,,,,,,
,,,,,,,1,,,2,,1,,,hZRLGfRrZTo9up2P-0aAHg,,2,1,2,,6,1,,,2,,,1,1,1,,,,,,,,3,,1,,,1,2,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,,,,,2,,,,,1,,,checkin,,,,,,,1,,,,,,,,,,,2,,,3,,1,,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,
,,1,,,1,,1,1,,3,,9,11,,9-cRrGH5WmZKQ_O6LtfSbw,,,,,,,,,3,5,,2,,,1,1,1,1,,,,,,,,,,,,2,2,,4,,2,2,,,,,,,,,,,,,,,,,,,,,,6,7,,7,5,9,6,,,,,,,,,,,,,,,7,6,1,1,,,,,,checkin,,,,,,,1,4,5,3,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,4,1,,,,,,1,,,,,,,,,,,,,,3,4,7,3,4,5,
,,,,,,,,,,,,,,1,lFHYNtou9e9Q_VxHeNJ8mg,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1,,,1,,VF0tTQAgrWVNWXoDhUnWzw,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,checkin,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1
,,,,,,,,,,,,,,,2C2CrsgvRd9sMmK_rCINrw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,1,,,,,,,
,,1,,1,1,,,,1,,2,,1,,xe4EW09Nr4dTbccFOTGBDg,,,,,,1,,,1,,,,,,,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,1,,,1,1,,,,checkin,1,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1
1,,,,,,,,,,,1,1,,,h3g6MTznWyVDrV6mM-6SVg,,,,,,,,,,1,1,,,,,,1,,,2,,2,,1,,,,,2,,,1,,,,1,,,,,,,,1,,2,,1,,1,,,,,,,1,,,,1,,1,1,,,,,1,,,,1,,,,,1,,,,1,2,,,,,checkin,,,,1,1,,1,1,1,1,,1,1,1,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,1,1,
1,2,,,2,,,,,,,,,,,F1I_TEBT4Wpj0eDsoXKk3w,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,checkin,,,,,1,,,,,,,1,,,1,,,,,1,,,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,SQbHqhfb-x2WuVBmo1WsFQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,checkin,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,9JuTbs5s3WWm-_TUzAXguQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,0-9h0LgHXgV-jz5EXWmnmA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,1,1,2,,,,1,,,,,,,,,,,1,1,,1,1,2,,2,,,,,,,,,,,1,,checkin,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,1,1,,,,,,,,,,
,,,,,,,,,,,,,,,77091of0hG4JaDZL1FYnYw,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,2,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1,3,2,1,8,2,8,,,,,,,,,hEdi-rsBWyfbfLgb7RYDBA,2,,3,4,3,4,4,1,,,,4,,1,,,,,,,,,3,2,4,3,3,5,5,,1,,,,,,,,,,,,,,2,,1,1,1,1,3,5,,,,4,2,,,,,,,,,,,5,5,5,,1,3,2,3,,1,,,,,,,,4,1,,checkin,,1,2,2,,,,,,,,3,,3,,4,3,3,2,1,,3,1,5,5,2,15,,7,2,3,3,,1,,,,,,,,1,,,,,1,,,,1,3,1,1,1,1,4,4,,,,,,,,
,1,3,,,,1,,,,,,,,,cKQ3DUe4APR9UN1t1q8Pyw,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,1,,1,1,1,,,,,,,4,,,,,,,,,1,,,,1,1,1,1,2,1,,,,,,,,,,1,1,2,checkin,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,,,,,,,,,1,,,,,,1,,,,,,,1,,2,1,,,,,,,,
,,,,,,,,,,,,,,,B4nCcD2ycRekS3KLXqhVIw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,checkin,,,,2,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,
,,,,,,,,,,,,,,,ajm1sqPC1a4zhewZaw8aDQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,zzhzW3DImwhSwpcK1Yuy7Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,2,,1,2,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,2,,,1,2,2,,1,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,A_7Rdl3r9gE3JwfZKUCBWg,1,2,1,,,1,2,,,,,,,,,,,,,,,,3,1,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,checkin,,1,,,,,,,,,,,,,2,1,,3,,1,,,,,,4,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,1,1JHDCJpVrFLMcyxze3vNFg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,2,1,3,1,,,,,1,,,,,Qnev_Q2CHjCTwX7lLsl6lA,1,5,3,2,,2,,,,,,,1,,1,,,,,,1,,,1,,5,,,1,,,1,,,,,,,,,1,,,2,2,1,,,,,,1,,,,,,,,1,1,,,,,,,2,,,,,1,,1,,,,,,,,,,,,1,checkin,6,2,1,1,,,,1,,1,,1,1,,1,2,,2,,,,,1,,,1,2,,1,,2,,2,,,,,,,,,1,,,,1,,,2,,,,,,,1,1,,,,,1,,,1,
2,2,1,2,1,2,,,1,,,1,,,,ye4n4LJFxY6sN98QDzJiWQ,1,1,,3,1,2,1,2,1,,1,1,1,1,,1,,,,,,,1,2,3,2,,3,,,,1,,,1,1,,1,,,,,,,3,,,,,,,,,,,,,1,1,,1,,,1,1,,,,,,,,,,1,,,,,1,,,1,,1,,,checkin,2,2,,,,3,,1,,,,2,1,,,,,,,2,,2,,1,1,2,,,1,1,1,1,3,,,,,,,,,,,,,,,,,1,,2,,1,,2,,,,,2,,1,3,1,
,,,,,,,,,,,,,,,3YK06W_rdyxn6KD5CYRHYw,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,11,5,12,8,9,8,8,17,32,14,,14,19,,-GZsHVDlI6wvLsgD1Yaj0g,7,11,11,9,21,19,16,16,3,11,7,10,11,9,10,12,4,1,8,8,3,5,8,9,8,14,16,17,17,13,12,9,7,10,11,8,,,,,,,1,6,5,10,,,,,,,1,,,7,2,7,24,21,31,1,19,11,1,,,5,,,,,,,,,,,12,15,8,8,9,18,,11,,checkin,7,7,5,,10,8,7,9,9,14,2,5,12,3,16,17,26,13,,8,15,13,15,8,12,11,16,14,12,6,7,8,14,,2,9,,3,7,9,,,,,,,1,,1,,,,,,2,,1,,,1,10,7,11,9,25,26
,,1,,,,,3,4,1,5,9,5,11,,jfDBaBgwINrGYAo8p2MJ4g,9,3,10,18,16,9,24,9,2,7,1,1,,1,7,,1,,,1,,,17,14,4,19,15,15,21,6,11,11,7,2,4,2,,,,,,,,,,,,,,,,,,,,,,10,8,3,6,22,18,7,,,,,,,,,,,,,,1,2,2,3,,1,,,,,checkin,,,,,1,,8,4,15,16,16,3,4,2,,15,9,7,,14,13,17,1,6,9,3,3,6,5,9,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19,12,13,5,12,2
,,,,,,,,,,,,,,,xCoAdsSkgwEm-hzkN25NHA,,,,,,,,,,,1,2,,,,,,,,,1,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,1,,2,1,1,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,3,1,4,4,1,,,,,,,,,2,BaUzlieACd8t0KSu3OTkUQ,,1,,,,,,,,,,,1,1,,,,,,,,1,,2,2,,1,1,1,,,,,,,,6,1,,1,2,1,,,1,,,,,2,2,,2,1,1,,,,,,,,,1,,,,1,1,1,2,,3,,2,2,,,,,,,,,2,1,2,checkin,,,1,,,2,,,,,,1,2,,,,1,2,2,,1,1,1,1,2,1,,1,5,3,4,3,5,,3,2,3,,,1,,4,2,,8,,8,5,7,7,1,2,,,,,,,2,,,,,,,
,,,,,,,,,,,,,,,VImQLS1lPys8n-EqYVyhMQ,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,34,25,33,21,35,32,35,,QRXv7Jvq_SuiiT_SKvbdig,,2,,,1,2,,,,,,1,,,6,25,31,26,33,16,3,20,,,,,,,,1,,1,,,1,2,4,,1,1,2,3,3,,,,,,,,,,1,1,1,,,25,19,28,21,16,30,59,,,,1,1,,,1,1,1,1,,2,30,45,28,27,18,23,47,2,,1,checkin,,,2,,8,,3,5,11,8,4,2,1,,1,3,2,2,1,2,,,,2,,,,2,,1,1,1,1,1,9,16,9,5,22,24,4,,,8,,9,4,2,2,2,,,,1,1,1,,,,30,36,27,13,18,7,20
,,,,,,,,,,,,,,,--Dl2rW_xO8GuYBomlg9zw,1,,,,,,,,,,2,,,,,,,,,,,,1,,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,checkin,,1,,,,1,1,,,,,2,,1,,,,1,,,,,,,1,,,,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,uC7bjXLZIIE2WgtC0VWRYg,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,,,,,1,,,,,,,,WWLSUH4M4DYw86mhvCKyeA,6,10,10,7,2,8,,,3,6,10,7,13,4,2,,,,,,,,10,9,8,14,,3,2,,,,8,3,3,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,2,,,,,,,10,8,12,16,,1,4,,6,1,,10,17,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
,,,1,,,,,,,,,,,,OAzuzSsLxQH42I3YiUux7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,checkin,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2,2,,2,1,,,3,5,,mmwJ2goOb9jJi53zxEdByw,,,,2,,,2,,,1,1,1,,,2,1,,,,,,,1,,1,,,,1,3,2,,,1,,,,,,,1,,,,,,,,,,,,,,,,,2,2,,,2,2,3,,,,,,,,,,,,,,,2,1,3,,,,,,,checkin,,,,,,,4,3,1,,3,1,,1,1,,,,,1,1,,,1,1,,3,3,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,6,13,1,2,,
,,,,,,,,,,,,,,,08eBj_o6oTncJR0ylM8qSg,1,,,,,1,,,,,,1,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,2,,2,,,,,,,,,2,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,2,
,,,,2,,,,,,2,,,,,VBwpw0cRtN9xSQOlKYerhg,1,2,1,1,,1,1,,,1,2,,1,,2,,,,,,,,1,3,3,2,,,,1,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,checkin,,,,,,,,,1,,,,,,1,,2,1,,,,,,1,2,,,,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
,,,,,,1,,,,,,,,,GvOLf1ltU9vTCrwjmsIHxA,,,,,2,,,,1,1,1,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,1,,1,,1,,,,,,,,1,1,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,,,2,,4,2,1,2,,1,1,3,,1,hHneutBDgSpp7l9CUROyaA,,1,,1,,,,,,,,1,2,4,1,2,1,,1,,,,,1,1,,4,,,,,,,,2,1,,,,1,,,,2,6,1,,,,1,1,,,,,4,,1,4,1,1,,,1,2,,1,2,,,,,,,,,,,,,,,1,,6,1,3,checkin,1,,2,,2,,1,4,1,,,1,1,4,,1,1,,,2,,1,1,,1,,6,,,1,,,,,2,,,,,1,,,,,3,1,,,,1,,,1,,1,,1,,,1,,,2,1,1,1
,,,,,,,,,,,,,,1,dDxJxRiPj-kom2wZ2AwMLA,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,1,,,,,,,,,,,,1,,,,2,1,,,,,,,,,,,,,1,checkin,,2,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
1,,,,,,,,1,3,1,2,5,1,2,IcB2KDjGXdkG07Sitmik0A,2,7,5,5,4,9,7,5,2,5,1,1,3,1,3,1,1,4,5,1,1,2,5,5,4,3,4,3,4,5,2,2,2,5,3,4,,,1,,,,,,2,,,,,,,,,,,,1,5,4,,3,3,11,5,,,,1,,,,1,1,1,,,,4,1,2,3,1,2,6,,,1,checkin,,,1,,2,1,8,4,8,3,8,1,,3,4,3,3,,,3,7,6,1,6,5,5,3,4,1,,4,3,,,,,,,,2,,,,,2,,,,,,,,,,1,2,2,,,3,2,7,9,5,9,6
,,,,,,,1,1,3,1,3,4,9,,4iJUNAUVYNEuh16yK6Virg,3,3,5,3,9,4,9,6,4,8,2,2,1,4,7,3,,,,,,,2,4,,1,7,7,7,9,5,5,3,,4,1,,,,,,,,,,,,,,,,,,,,,1,3,6,6,4,3,23,7,,,,,1,,,,,,,,,2,1,7,2,1,1,,,,,checkin,,,,,4,,8,5,10,8,14,1,4,2,2,6,13,3,,3,8,14,4,1,1,2,2,,3,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,10,14,3,10,4,10
5,3,3,3,3,,,,,,1,,,,,uZ25ne-OUBwzjSkWPFRbUQ,1,2,2,6,1,2,1,,,2,,1,2,,,,,,,,,,6,4,3,1,,1,,,,,2,1,2,,,,,,,,,4,5,1,,,,,,,,,,4,,,,,,,,,,,,5,,,,,,,1,,,,,,,,,,1,4,,checkin,3,2,5,,,4,,,,,,1,3,,1,,,,,,,,1,,1,1,,,2,1,1,2,2,,,,1,,,,,1,,,,,,,,,,,,1,2,,,1,,,,1,1,,,
,,,,,,,,,,,,,,,_SbBztPWznTFKG8l-fMJEQ,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,,,,,,,,,,,,,,,uq0rHcg288BIZZBhmOH3Gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,O00-JlnF0TtbYb3i7xQ_ZA,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,3,,,3,2,,Ljc_1eMnbtJr70lGmKo_yw,2,,4,3,2,5,3,1,3,4,,2,,1,1,,,,,,,,3,3,2,,1,1,3,6,,3,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,,3,4,,,,,,,,,,,,,,,,,,1,,,,,,checkin,,,,,2,,1,3,2,6,1,1,1,,2,2,2,5,,2,3,4,4,1,1,4,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,5,2,2,2,3,2
,,,,,,,2,1,1,1,2,1,1,,SSOCVuB-KuTOv1A0TIyttQ,,,,,,1,,,,,,,1,,,2,6,4,,2,4,5,,,,,,,,2,,,,1,,,2,,1,11,1,6,7,,,,,,,,,1,3,4,,,,,1,,,4,,1,3,1,,,,,,,,,1,,3,5,2,2,,5,,1,,,,checkin,,,,,,,1,2,,,,,,,,,1,,,,,,,,,,,,,,,,,2,2,1,4,11,14,4,1,,,9,2,6,1,1,12,4,3,,2,,,,,,,,,1,2,,,1
1,,,1,1,2,,,,,,,,,,-m5DbEslreBhsAoKC4tVtA,,1,,,,,1,,1,,,,,,,,,,,1,1,,1,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,4,,,,,,1,1,,checkin,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,
,1,,,1,,,,,,,,,,1,mMAVY7o3SlaLwmlpC9QCdw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,2,,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,DyEYiC7VAntyjZ6d89JGZg,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,,3,1,,,,,,,,,v39PftbqLswMFsaQg5C9_w,,,5,,4,1,1,,,,,,,1,,,,,,,,,3,6,1,3,1,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,checkin,,,1,,,,,,,,,,,,,,,,1,,,,,,,,3,3,2,5,4,1,4,,,,,,,,,,1,,1,,,,,,,1,,,,,,3,,,,,,,,
,,,,,,,,1,,1,1,3,3,,Ew6YfU0XcFGM-S4zncZ5Dg,4,4,3,1,4,1,3,1,,2,,,,,,,,,,,,,2,,4,6,6,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,2,5,4,2,,,,,,,,,,,,,,2,1,1,2,2,,,,,,checkin,,,,,2,,1,3,5,,2,,,2,3,1,1,,,,,1,2,,2,2,,1,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,3,6,2,5,3,3
,,,1,,,,3,6,,3,1,4,7,,ItMihRR-t810HgctGofF3g,12,1,19,17,9,6,10,2,5,3,,1,1,1,2,,,,,,,,3,16,1,24,5,10,3,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,7,3,,5,5,5,12,,,,,,,,,,,,,,,6,2,2,,1,,,,1,checkin,,,,,,,6,5,4,10,4,,1,1,,1,3,4,,2,7,6,,5,5,6,2,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,6,12,10,5,
